Wavelength_center(microns),Wavelength_half_width(microns),Rplanet/Rstar,Rplanet/Rstar_error
3.9704653030354087,0.002345924110989328,0.14403163523919027,0.0004390997396626568
3.9751566643850675,0.002345693235993318,0.1435288004334505,0.00043005328235540675
3.979847810595917,0.0023454456896052633,0.14410812140548163,0.0004442291053431414
3.984538546708361,0.002345304387632474,0.1442213043460183,0.00044145698587020807
3.989228993765006,0.002345159859731716,0.14348251846283055,0.0004520759963885745
3.993919158217704,0.002344954810546307,0.1432625622786917,0.0004564344697681421
3.9986088275838103,0.002344847080421042,0.14345003301487788,0.00043000988004235883
4.003298568888831,0.002344616320343107,0.14308303167418604,0.0004456270498556532
4.007987212067262,0.002344624134654083,0.1444640274040514,0.0004560340229065855
4.0126762389471535,0.002344226879666511,0.14319463650306033,0.00043207022350210214
4.017364744646502,0.0023441399836583443,0.14365015889844074,0.00044096812518556344
4.022052990474144,0.0023440122604410085,0.14344651036469513,0.000457507125150861
4.026740772298601,0.00234388449525591,0.14315436967629167,0.00046691438558819323
4.031428380649833,0.0023436545179400525,0.1441355723848725,0.0004919976841367315
4.036115406999586,0.0023435376044269596,0.14333579555013795,0.00045291979850870716
4.040802240389536,0.0023434157438630976,0.1442365733264939,0.0004339259927404813
4.045488834332662,0.0023431777954114885,0.14363767952174872,0.00044676501366223384
4.050174665155627,0.0023429398357142084,0.14524689477430117,0.0004562805784028952
4.054860543075782,0.0023429611634662173,0.1443309714249841,0.00045812744552156974
4.059546232163455,0.0023425577811786447,0.14443138633213282,0.00046818341292505694
4.064231334881444,0.0023425840565525213,0.14367769445416495,0.00046526019865397684
4.068916320734268,0.0023423433715512587,0.14358484978435765,0.0004577094820828463
4.0736007853451115,0.0023422537108221952,0.14354749961458227,0.00045807055032586147
4.078284918132539,0.002341953889956727,0.14372088733774616,0.0004972185625925987
4.082968938290158,0.002341723328202594,0.14372076796057165,0.0004697770026367883
4.087652448280759,0.0023417710832429606,0.14361298838292783,0.0004687005808546088
4.092335462569508,0.00234150890731577,0.1436948167400835,0.0004661407590389165
4.09701848373613,0.002341389771324476,0.1430458825655459,0.0004806877894935595
4.101701070271572,0.002341151225671023,0.143586294577628,0.0004704374688096766
4.106383145165612,0.0023410616709083065,0.14244646175514117,0.00047242513537710157
4.111064893682263,0.0023407640201016378,0.14319863081211867,0.0005016459900933454
4.11574625968467,0.002340674400330922,0.14266752201075916,0.0004799786695603077
4.120427672705587,0.002340584770105014,0.143810074000231,0.0004588629281905129
4.125108177223893,0.002340392529371016,0.14266286828224334,0.00045422366652294834
4.129754289667279,0.00232427360268872,0.14370963662198094,0.0004637276040017412
4.1344375485057165,0.0023400420985431047,0.14381056036289586,0.0004883700197761914
4.139117241153961,0.002339833395643698,0.14419405922858228,0.00047580842381450176
4.143796457025732,0.002339601359348187,0.14297940003083434,0.0004779625584898758
4.148475646906451,0.0023393472816133354,0.14263033112414747,0.00048187511194120754
4.1531543124338475,0.0023393551236510213,0.14329559978913134,0.0004911622157449353
4.157832876012278,0.0023387313924922992,0.1435048619274579,0.0005034742792601517
4.162480246724873,0.0023237174552530604,0.14375621678064807,0.0004817478524306439
4.1671568750953965,0.0023385935079494047,0.14364622875761393,0.0004971439239929358
4.171834185951181,0.002338670048046332,0.1437458376971875,0.0004760655888438825
4.1765115739543255,0.002338417135192561,0.14333785531092247,0.0004776012306376015
4.18118786811354,0.0023381714655736907,0.14451527886684296,0.0004949055333132814
4.185864210146493,0.002338170544909257,0.14373894428630016,0.00048421132910998787
4.190540313963022,0.0023379250289448095,0.14371854940168485,0.000504456921399474
4.195216000304663,0.0023377319870792057,0.14355031878985336,0.0004929518344069846
4.199891090724056,0.002337536554659181,0.14386789992660226,0.0004952353989808153
4.204566001827584,0.0023373445154954986,0.14425901120694876,0.0005201860557500192
4.209240371436128,0.0023372099437839466,0.14416118100029127,0.0005020371274265473
4.213914914684584,0.002336986936799512,0.14450920565848388,0.0005145613550880185
4.218588589677816,0.0023368618834052057,0.14472910557672197,0.00048618386309620876
